question,reference_answer,student_answer,label,student_answer_noisy,corruption_level
Darla tied one end of a string around a doorknob and held the other end in her hand. When she plucked the string (pulled and let go quickly) she heard a sound. How would the pitch change if Darla made the string longer?,"When the string is longer, the pitch will be lower.",The pitch will change by getting lower.,correct,Tme pitnhwill chhangeby getting loner.,0.1
Darla tied one end of a string around a doorknob and held the other end in her hand. When she plucked the string (pulled and let go quickly) she heard a sound. How would the pitch change if Darla made the string longer?,"When the string is longer, the pitch will be lower.",It would have a lower pitch.,correct,Itwould tuve alower pitch.,0.1
Darla tied one end of a string around a doorknob and held the other end in her hand. When she plucked the string (pulled and let go quickly) she heard a sound. How would the pitch change if Darla made the string longer?,"When the string is longer, the pitch will be lower.",It would have a lower pitch.,correct,Itwould tuve alower pitch.,0.1
Darla tied one end of a string around a doorknob and held the other end in her hand. When she plucked the string (pulled and let go quickly) she heard a sound. How would the pitch change if Darla made the string longer?,"When the string is longer, the pitch will be lower.",It would be lower.,correct,Itwould telower.h,0.1
Darla tied one end of a string around a doorknob and held the other end in her hand. When she plucked the string (pulled and let go quickly) she heard a sound. How would the pitch change if Darla made the string longer?,"When the string is longer, the pitch will be lower.",If she did the pitch would be lower.,correct,Ifshe didteepithch would be lower.,0.1
Darla tied one end of a string around a doorknob and held the other end in her hand. When she plucked the string (pulled and let go quickly) she heard a sound. How would the pitch change if Darla made the string longer?,"When the string is longer, the pitch will be lower.",Louder.,incorrect,Lauder.,0.1
Darla tied one end of a string around a doorknob and held the other end in her hand. When she plucked the string (pulled and let go quickly) she heard a sound. How would the pitch change if Darla made the string longer?,"When the string is longer, the pitch will be lower.",The pitch gets lower.,correct,Tme pitnhgets lhower.,0.1
Darla tied one end of a string around a doorknob and held the other end in her hand. When she plucked the string (pulled and let go quickly) she heard a sound. How would the pitch change if Darla made the string longer?,"When the string is longer, the pitch will be lower.",It will shake and make sound.,incorrect,Itwillstuke anhdmake sound.,0.1
Darla tied one end of a string around a doorknob and held the other end in her hand. When she plucked the string (pulled and let go quickly) she heard a sound. How would the pitch change if Darla made the string longer?,"When the string is longer, the pitch will be lower.",It would be lower.,correct,Itwould telower.h,0.1
Darla tied one end of a string around a doorknob and held the other end in her hand. When she plucked the string (pulled and let go quickly) she heard a sound. How would the pitch change if Darla made the string longer?,"When the string is longer, the pitch will be lower.",It would get lower.,correct,Itwould iutlowher.,0.1
Darla tied one end of a string around a doorknob and held the other end in her hand. When she plucked the string (pulled and let go quickly) she heard a sound. How would the pitch change if Darla made the string longer?,"When the string is longer, the pitch will be lower.",It would have a lower pitch because it has less room to vibrate.,contradictory,Itwould tuve alower pitch because ithaslessroomto vibrate.,0.1
Darla tied one end of a string around a doorknob and held the other end in her hand. When she plucked the string (pulled and let go quickly) she heard a sound. How would the pitch change if Darla made the string longer?,"When the string is longer, the pitch will be lower.",Softer.,incorrect,Safter.,0.1
Darla tied one end of a string around a doorknob and held the other end in her hand. When she plucked the string (pulled and let go quickly) she heard a sound. How would the pitch change if Darla made the string longer?,"When the string is longer, the pitch will be lower.",It would be wobbly so it would make a small sound.,incorrect,Itwould tewobblyh so it would make asmallsound.,0.1
Darla tied one end of a string around a doorknob and held the other end in her hand. When she plucked the string (pulled and let go quickly) she heard a sound. How would the pitch change if Darla made the string longer?,"When the string is longer, the pitch will be lower.",It would make a higher sound.,contradictory,Itwould suke ahighersound.,0.1
Darla tied one end of a string around a doorknob and held the other end in her hand. When she plucked the string (pulled and let go quickly) she heard a sound. How would the pitch change if Darla made the string longer?,"When the string is longer, the pitch will be lower.",It would be lower pitch.,correct,Itwould telowerpitch.,0.1
Darla tied one end of a string around a doorknob and held the other end in her hand. When she plucked the string (pulled and let go quickly) she heard a sound. How would the pitch change if Darla made the string longer?,"When the string is longer, the pitch will be lower.",It would not be as high as when you pull it tight.,correct,Itwould mdtbeas highas when you phllit tight.,0.1
Darla tied one end of a string around a doorknob and held the other end in her hand. When she plucked the string (pulled and let go quickly) she heard a sound. How would the pitch change if Darla made the string longer?,"When the string is longer, the pitch will be lower.",It would change to a low pitch.,correct,Itwould neangeto ailow pitch.,0.1
Darla tied one end of a string around a doorknob and held the other end in her hand. When she plucked the string (pulled and let go quickly) she heard a sound. How would the pitch change if Darla made the string longer?,"When the string is longer, the pitch will be lower.",It would be a low pitch.,correct,Itwould tea lowpitch.,0.1
Darla tied one end of a string around a doorknob and held the other end in her hand. When she plucked the string (pulled and let go quickly) she heard a sound. How would the pitch change if Darla made the string longer?,"When the string is longer, the pitch will be lower.",The pitch will be higher.,contradictory,Tme pitnhwill bhehigher.,0.1
Darla tied one end of a string around a doorknob and held the other end in her hand. When she plucked the string (pulled and let go quickly) she heard a sound. How would the pitch change if Darla made the string longer?,"When the string is longer, the pitch will be lower.",A low pitch.,correct,Alow pitnh.,0.1
Darla tied one end of a string around a doorknob and held the other end in her hand. When she plucked the string (pulled and let go quickly) she heard a sound. How would the pitch change if Darla made the string longer?,"When the string is longer, the pitch will be lower.",It would be lower.,correct,Itwould telower.h,0.1
Darla tied one end of a string around a doorknob and held the other end in her hand. When she plucked the string (pulled and let go quickly) she heard a sound. How would the pitch change if Darla made the string longer?,"When the string is longer, the pitch will be lower.",The pitch would get lower.,correct,Tme pitnhwouldgetlower.,0.1
Darla tied one end of a string around a doorknob and held the other end in her hand. When she plucked the string (pulled and let go quickly) she heard a sound. How would the pitch change if Darla made the string longer?,"When the string is longer, the pitch will be lower.",The pitch will be low.,correct,Tme pitnhwill bhelow.,0.1
Darla tied one end of a string around a doorknob and held the other end in her hand. When she plucked the string (pulled and let go quickly) she heard a sound. How would the pitch change if Darla made the string longer?,"When the string is longer, the pitch will be lower.",It got high.,contradictory,Itgot hiie.,0.1
Darla tied one end of a string around a doorknob and held the other end in her hand. When she plucked the string (pulled and let go quickly) she heard a sound. How would the pitch change if Darla made the string longer?,"When the string is longer, the pitch will be lower.",It will be low the pitch change.,correct,Itwillbeldwtheh pitch change.,0.1
Darla tied one end of a string around a doorknob and held the other end in her hand. When she plucked the string (pulled and let go quickly) she heard a sound. How would the pitch change if Darla made the string longer?,"When the string is longer, the pitch will be lower.",The sound would be lower.,correct,Tme soumdwouldbe lower.,0.1
Darla tied one end of a string around a doorknob and held the other end in her hand. When she plucked the string (pulled and let go quickly) she heard a sound. How would the pitch change if Darla made the string longer?,"When the string is longer, the pitch will be lower.",It would be lower pitch.,correct,Itwould telowerpitch.,0.1
Darla tied one end of a string around a doorknob and held the other end in her hand. When she plucked the string (pulled and let go quickly) she heard a sound. How would the pitch change if Darla made the string longer?,"When the string is longer, the pitch will be lower.",It would be a longer sound.,incorrect,Itwould tea longher sound.,0.1
Darla tied one end of a string around a doorknob and held the other end in her hand. When she plucked the string (pulled and let go quickly) she heard a sound. How would the pitch change if Darla made the string longer?,"When the string is longer, the pitch will be lower.",Still high.,contradictory,Srillhrbh.,0.1
Darla tied one end of a string around a doorknob and held the other end in her hand. When she plucked the string (pulled and let go quickly) she heard a sound. How would the pitch change if Darla made the string longer?,"When the string is longer, the pitch will be lower.",It would sound lower.,correct,Itwould odund lhower.,0.1
Darla tied one end of a string around a doorknob and held the other end in her hand. When she plucked the string (pulled and let go quickly) she heard a sound. How would the pitch change if Darla made the string longer?,"When the string is longer, the pitch will be lower.",The pitch will go high.,contradictory,Tme pitnhwill ghohigh.,0.1
Darla tied one end of a string around a doorknob and held the other end in her hand. When she plucked the string (pulled and let go quickly) she heard a sound. How would the pitch change if Darla made the string longer?,"When the string is longer, the pitch will be lower.",It will make a lower pitch and yes.,correct,Itwillmieea lhowerpitch and yes.,0.1
Darla tied one end of a string around a doorknob and held the other end in her hand. When she plucked the string (pulled and let go quickly) she heard a sound. How would the pitch change if Darla made the string longer?,"When the string is longer, the pitch will be lower.",The pitch would be low.,correct,Tme pitnhwouldbe low.,0.1
Bryan taped a golf tee to a globe of the Earth. He shined a flashlight on the globe. The best way for Bryan to demonstrate how shadows change during the day would be to: (rotate the globe.) move the flashlight. Why would this best demonstrate how shadows change during the day?,Shadows change during the day because the Earth is turning. The Sun stays in one place.,It would best show it because the earth always rotates around the sun.,incorrect,Itwould tust shhow itbecause the esrthalways rotates aroundthe sun.,0.1
Bryan taped a golf tee to a globe of the Earth. He shined a flashlight on the globe. The best way for Bryan to demonstrate how shadows change during the day would be to: (rotate the globe.) move the flashlight. Why would this best demonstrate how shadows change during the day?,Shadows change during the day because the Earth is turning. The Sun stays in one place.,Why the shadow changes during the day because our earth rotates around.,correct,Wmy theshudow chhanges during the dsybecause our earth rotstes around.,0.1
Bryan taped a golf tee to a globe of the Earth. He shined a flashlight on the globe. The best way for Bryan to demonstrate how shadows change during the day would be to: (rotate the globe.) move the flashlight. Why would this best demonstrate how shadows change during the day?,Shadows change during the day because the Earth is turning. The Sun stays in one place.,Because the earth rotate. And the sun moves to another way.,contradictory,Bbcausetheearthrotate.And the sun mavesto anotherway.,0.1
Bryan taped a golf tee to a globe of the Earth. He shined a flashlight on the globe. The best way for Bryan to demonstrate how shadows change during the day would be to: (rotate the globe.) move the flashlight. Why would this best demonstrate how shadows change during the day?,Shadows change during the day because the Earth is turning. The Sun stays in one place.,If the globe rotate the shadow the earth move very slow around all of us. The shadow move because like every minute when we move.,correct,Ifthe glswerothate the shadow the earthmoveveryslow around all of us.The shadowmove becaselike every minute wien we move.,0.1
Bryan taped a golf tee to a globe of the Earth. He shined a flashlight on the globe. The best way for Bryan to demonstrate how shadows change during the day would be to: (rotate the globe.) move the flashlight. Why would this best demonstrate how shadows change during the day?,Shadows change during the day because the Earth is turning. The Sun stays in one place.,Because the earth rotates which causes the shadow to move but the sun stays where it is at.,correct,Bbcausetheearthrotateswhich causes oheshadow tomove but toe sun stayswhere itis at.,0.1
Bryan taped a golf tee to a globe of the Earth. He shined a flashlight on the globe. The best way for Bryan to demonstrate how shadows change during the day would be to: (rotate the globe.) move the flashlight. Why would this best demonstrate how shadows change during the day?,Shadows change during the day because the Earth is turning. The Sun stays in one place.,Rotate the globe because the sun does not move is the earth that is moving.,correct,Ratate eeeglohbe because the sun soesnotmoveis the earoh that ismoving.,0.1
Bryan taped a golf tee to a globe of the Earth. He shined a flashlight on the globe. The best way for Bryan to demonstrate how shadows change during the day would be to: (rotate the globe.) move the flashlight. Why would this best demonstrate how shadows change during the day?,Shadows change during the day because the Earth is turning. The Sun stays in one place.,"When the flashlight moves, the shadow moves too.",contradictory,"Wmen thefiashlihght moves, the shadowmoves too.",0.1
Bryan taped a golf tee to a globe of the Earth. He shined a flashlight on the globe. The best way for Bryan to demonstrate how shadows change during the day would be to: (rotate the globe.) move the flashlight. Why would this best demonstrate how shadows change during the day?,Shadows change during the day because the Earth is turning. The Sun stays in one place.,Because it is a sign and the earth moves not the sun.,correct,Bbcauseitis a sihgn and the earth moresnot the sun.,0.1
Bryan taped a golf tee to a globe of the Earth. He shined a flashlight on the globe. The best way for Bryan to demonstrate how shadows change during the day would be to: (rotate the globe.) move the flashlight. Why would this best demonstrate how shadows change during the day?,Shadows change during the day because the Earth is turning. The Sun stays in one place.,When the globe moves every minute the sun face the other way.,correct,Wmen thegiobe mhovesevery minute toesun face theother wat.,0.1
Bryan taped a golf tee to a globe of the Earth. He shined a flashlight on the globe. The best way for Bryan to demonstrate how shadows change during the day would be to: (rotate the globe.) move the flashlight. Why would this best demonstrate how shadows change during the day?,Shadows change during the day because the Earth is turning. The Sun stays in one place.,Because it rotates around the sun.,incorrect,Bbcauseitrotatesh around the sun.,0.1
Bryan taped a golf tee to a globe of the Earth. He shined a flashlight on the globe. The best way for Bryan to demonstrate how shadows change during the day would be to: (rotate the globe.) move the flashlight. Why would this best demonstrate how shadows change during the day?,Shadows change during the day because the Earth is turning. The Sun stays in one place.,This would be a good demonstrate because the sun does not move the earth and the shadow would move around.,incorrect,Tmis woiidbea gooddemonstrate betause thesundoes not mave the earth and theshadow woldmove around.,0.1
Bryan taped a golf tee to a globe of the Earth. He shined a flashlight on the globe. The best way for Bryan to demonstrate how shadows change during the day would be to: (rotate the globe.) move the flashlight. Why would this best demonstrate how shadows change during the day?,Shadows change during the day because the Earth is turning. The Sun stays in one place.,Because the sun is going around us while the earth spins in circles which makes it go around.,contradictory,Bbcausethesun ish going around us whwlethe earthspins in cwrcles whichmakes itgo around.,0.1
Bryan taped a golf tee to a globe of the Earth. He shined a flashlight on the globe. The best way for Bryan to demonstrate how shadows change during the day would be to: (rotate the globe.) move the flashlight. Why would this best demonstrate how shadows change during the day?,Shadows change during the day because the Earth is turning. The Sun stays in one place.,Because the need to tell and see what did it happen there or where and somewhere it could be.,incorrect,Bbcausetheneed thotell and see whatdidit happen there or whdre and somewhere itcould be.,0.1
Bryan taped a golf tee to a globe of the Earth. He shined a flashlight on the globe. The best way for Bryan to demonstrate how shadows change during the day would be to: (rotate the globe.) move the flashlight. Why would this best demonstrate how shadows change during the day?,Shadows change during the day because the Earth is turning. The Sun stays in one place.,The shadows are true the day because get night dark.,incorrect,Tme shabdws arhetrue the day becahseget nightdark.,0.1
Bryan taped a golf tee to a globe of the Earth. He shined a flashlight on the globe. The best way for Bryan to demonstrate how shadows change during the day would be to: (rotate the globe.) move the flashlight. Why would this best demonstrate how shadows change during the day?,Shadows change during the day because the Earth is turning. The Sun stays in one place.,To get a small object and glue it to a flat surface. Then get outside put in the sun and record every hour until the sun goes down.,incorrect,"Toget dshall ohbjectand glue it toaflat surface.Then getoutside putin the sunandrecord every hour until the son goe""s down.",0.1
Bryan taped a golf tee to a globe of the Earth. He shined a flashlight on the globe. The best way for Bryan to demonstrate how shadows change during the day would be to: (rotate the globe.) move the flashlight. Why would this best demonstrate how shadows change during the day?,Shadows change during the day because the Earth is turning. The Sun stays in one place.,When you rotate the globe the sun is not moving. And when you think that the sun is moving it is really not. You are the one that is moving.,correct,"Wmen yourdtatetheglobe the sun is  otmoving. Andwhen youthink thatthe sun ismoving it s really not. Youare phe on""e that is moving.",0.1
Bryan taped a golf tee to a globe of the Earth. He shined a flashlight on the globe. The best way for Bryan to demonstrate how shadows change during the day would be to: (rotate the globe.) move the flashlight. Why would this best demonstrate how shadows change during the day?,Shadows change during the day because the Earth is turning. The Sun stays in one place.,Because as the day goes the earth rotates.,correct,Bbcauseasthedayh goesthe earth rotstes.,0.1
Bryan taped a golf tee to a globe of the Earth. He shined a flashlight on the globe. The best way for Bryan to demonstrate how shadows change during the day would be to: (rotate the globe.) move the flashlight. Why would this best demonstrate how shadows change during the day?,Shadows change during the day because the Earth is turning. The Sun stays in one place.,The shadow change bigger and smaller because the sun is moving around the earth.,contradictory,Tme shabow changhebigger and smallerbecause the sunis moving around theearth.,0.1
Bryan taped a golf tee to a globe of the Earth. He shined a flashlight on the globe. The best way for Bryan to demonstrate how shadows change during the day would be to: (rotate the globe.) move the flashlight. Why would this best demonstrate how shadows change during the day?,Shadows change during the day because the Earth is turning. The Sun stays in one place.,Because the earth moves and the sun does not.,correct,Bbcausetheearthmoves and the sun doesnot.,0.1
Bryan taped a golf tee to a globe of the Earth. He shined a flashlight on the globe. The best way for Bryan to demonstrate how shadows change during the day would be to: (rotate the globe.) move the flashlight. Why would this best demonstrate how shadows change during the day?,Shadows change during the day because the Earth is turning. The Sun stays in one place.,Because it would show one side and the other that is why I picked rotate the globe.,correct,Bbcauseitwould shhow one side and theother that iswhy I pickedrotate the globe.,0.1
Bryan taped a golf tee to a globe of the Earth. He shined a flashlight on the globe. The best way for Bryan to demonstrate how shadows change during the day would be to: (rotate the globe.) move the flashlight. Why would this best demonstrate how shadows change during the day?,Shadows change during the day because the Earth is turning. The Sun stays in one place.,Because the earth now rotates around the sun and at different time of the day you shadow will move.,incorrect,Bbcausetheearthnowrotates around thesunand at different time of the dayyou shadowwill move.,0.1
Bryan taped a golf tee to a globe of the Earth. He shined a flashlight on the globe. The best way for Bryan to demonstrate how shadows change during the day would be to: (rotate the globe.) move the flashlight. Why would this best demonstrate how shadows change during the day?,Shadows change during the day because the Earth is turning. The Sun stays in one place.,By turning the globe.,correct,Byturningteeglohbe.,0.1
Bryan taped a golf tee to a globe of the Earth. He shined a flashlight on the globe. The best way for Bryan to demonstrate how shadows change during the day would be to: (rotate the globe.) move the flashlight. Why would this best demonstrate how shadows change during the day?,Shadows change during the day because the Earth is turning. The Sun stays in one place.,The shadow in the morning is long and the sun is pointing south when it is in the morning and it in the afternoon it is start the shadow.,incorrect,"Tme shabow in thhemorning is long a dthe sun ispointing sauth whenitis in tee morning and it inthe afternoor it i""s start theshadow.",0.1
Bryan taped a golf tee to a globe of the Earth. He shined a flashlight on the globe. The best way for Bryan to demonstrate how shadows change during the day would be to: (rotate the globe.) move the flashlight. Why would this best demonstrate how shadows change during the day?,Shadows change during the day because the Earth is turning. The Sun stays in one place.,Because the sun does not move the earth does.,correct,Bbcausethesun dohes not move the earohdoes.,0.1
Bryan taped a golf tee to a globe of the Earth. He shined a flashlight on the globe. The best way for Bryan to demonstrate how shadows change during the day would be to: (rotate the globe.) move the flashlight. Why would this best demonstrate how shadows change during the day?,Shadows change during the day because the Earth is turning. The Sun stays in one place.,Because the sun does not move. It is the car that rotates. So if you move the flashlight it will get off track.,incorrect,Bbcausethesun dohes not move. It is ohecar that rotates. Soifyou movethe flashlightit wil get offtrack.,0.1
Bryan taped a golf tee to a globe of the Earth. He shined a flashlight on the globe. The best way for Bryan to demonstrate how shadows change during the day would be to: (rotate the globe.) move the flashlight. Why would this best demonstrate how shadows change during the day?,Shadows change during the day because the Earth is turning. The Sun stays in one place.,It will show where the light is falling to tell where the shadow will fall.,incorrect,Itwillstdwwhehre the light is falhingto tell where the soadow willfall.,0.1
Bryan taped a golf tee to a globe of the Earth. He shined a flashlight on the globe. The best way for Bryan to demonstrate how shadows change during the day would be to: (rotate the globe.) move the flashlight. Why would this best demonstrate how shadows change during the day?,Shadows change during the day because the Earth is turning. The Sun stays in one place.,He would move the flashlight around and the shadow would move. If he started the globe the flashlight would just be shining on the globe and not the golf tee so he would not be figuring out how shadows change during the day.,contradictory,Hewould sdve thheflashlight aroundandthe shadowwould move. If he started the gldbethe fashlight wouldjust beshciningon the globe and notthegolf teeso he would not befiguring out how shadows changeduring theday.,0.1
Bryan taped a golf tee to a globe of the Earth. He shined a flashlight on the globe. The best way for Bryan to demonstrate how shadows change during the day would be to: (rotate the globe.) move the flashlight. Why would this best demonstrate how shadows change during the day?,Shadows change during the day because the Earth is turning. The Sun stays in one place.,"The flashlight would represent the sun, and the sun does not rotate. However, the earth does rotate.",correct,"Tme flaoelighth would represent thesun,andthe sun does not rotate. However,theearth doesrotate.",0.1
Bryan taped a golf tee to a globe of the Earth. He shined a flashlight on the globe. The best way for Bryan to demonstrate how shadows change during the day would be to: (rotate the globe.) move the flashlight. Why would this best demonstrate how shadows change during the day?,Shadows change during the day because the Earth is turning. The Sun stays in one place.,It would be the best to demonstrate how shadows change during the day because the sun does not move and the earth rotates around the sun. So rotating the earth would show how shadows rotate during the day.,correct,Itwould tethe behst todemonstrate hawshadows change duringthe day because the swn does nt move and theearth ratates aroundthe sun.So rotatingthe earth wouldshow how shadows rotagte during the day.,0.1
Bryan taped a golf tee to a globe of the Earth. He shined a flashlight on the globe. The best way for Bryan to demonstrate how shadows change during the day would be to: (rotate the globe.) move the flashlight. Why would this best demonstrate how shadows change during the day?,Shadows change during the day because the Earth is turning. The Sun stays in one place.,Because it would demonstrate the earth rotating.,correct,Bbcauseitwould dhemonstrate the earthrotating.,0.1
Bryan taped a golf tee to a globe of the Earth. He shined a flashlight on the globe. The best way for Bryan to demonstrate how shadows change during the day would be to: (rotate the globe.) move the flashlight. Why would this best demonstrate how shadows change during the day?,Shadows change during the day because the Earth is turning. The Sun stays in one place.,"It would best demonstrate shadows change because the flashlight is acting as the sun, and the globe as the earth, so the earth would rotate, not the sun.",correct,"Itwould tust dehmonstrate shadows changebecause theflashlightis actingas the sui, and th globe asthe earth, sa theearth would rotate, notthesun.",0.1
Bryan taped a golf tee to a globe of the Earth. He shined a flashlight on the globe. The best way for Bryan to demonstrate how shadows change during the day would be to: (rotate the globe.) move the flashlight. Why would this best demonstrate how shadows change during the day?,Shadows change during the day because the Earth is turning. The Sun stays in one place.,Because the earth rotates around not the sun rotates around the earth.,correct,Bbcausetheearthrotatesaround not thesunrotates around the esrth.,0.1
Bryan taped a golf tee to a globe of the Earth. He shined a flashlight on the globe. The best way for Bryan to demonstrate how shadows change during the day would be to: (rotate the globe.) move the flashlight. Why would this best demonstrate how shadows change during the day?,Shadows change during the day because the Earth is turning. The Sun stays in one place.,Because you can see them better and you can mark down the spot your shadow was at.,incorrect,Bbcauseyoucan sehethem better and yaucan mark down the spot your shadow was at.,0.1
Bryan taped a golf tee to a globe of the Earth. He shined a flashlight on the globe. The best way for Bryan to demonstrate how shadows change during the day would be to: (rotate the globe.) move the flashlight. Why would this best demonstrate how shadows change during the day?,Shadows change during the day because the Earth is turning. The Sun stays in one place.,Because if you rotate the globe it does not do anything. When you move the flashlight the shadow and that is why I pick move the flashlight.,contradictory,"Bbcauseifyourothate the globe it dodsnot doanything. Whenyou move the flashlight the shadow andthatis why In pock mo""vethe flashlight.",0.1
Bryan taped a golf tee to a globe of the Earth. He shined a flashlight on the globe. The best way for Bryan to demonstrate how shadows change during the day would be to: (rotate the globe.) move the flashlight. Why would this best demonstrate how shadows change during the day?,Shadows change during the day because the Earth is turning. The Sun stays in one place.,Because the only way it would move to a different place is if you rotate the globe. If you were just moving the flashlight it will not really do anything.,correct,"Bbcausetheonly whay itwould move toadifferent place is if yau rotatethe globe.If y,u wrejust movingthe flarhlight itwill notreally doanything.",0.1
Bryan taped a golf tee to a globe of the Earth. He shined a flashlight on the globe. The best way for Bryan to demonstrate how shadows change during the day would be to: (rotate the globe.) move the flashlight. Why would this best demonstrate how shadows change during the day?,Shadows change during the day because the Earth is turning. The Sun stays in one place.,It is easy because if it was like the earth and the sun the sun does not move. It is the earth.,correct,Itis easybucauseh if it was like theearthandthe sun the sundoes not move. Itisthe earth.,0.1
The drawing above shows a plaza in the afternoon. Label the west side of the drawing with a W. Label the north side of the drawing with an N. How did you know which direction was west?,"In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.",You would know by which way the shadow is pointing to.,incorrect,Yau woumdknow bhywhich way the shasowis pointingto.,0.1
The drawing above shows a plaza in the afternoon. Label the west side of the drawing with a W. Label the north side of the drawing with an N. How did you know which direction was west?,"In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.",I used the strategy never eat soggy waffles.,incorrect,Iused thesfrateghynever eat soggy waffles.,0.1
The drawing above shows a plaza in the afternoon. Label the west side of the drawing with a W. Label the north side of the drawing with an N. How did you know which direction was west?,"In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.",Because the direction the shadows were facing and in my journal.,incorrect,Bbcausethedirecthion the shadows werefacing and inmy journal.,0.1
The drawing above shows a plaza in the afternoon. Label the west side of the drawing with a W. Label the north side of the drawing with an N. How did you know which direction was west?,"In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.",The shadow is point east.,correct,Tme shabow is pohint east.,0.1
The drawing above shows a plaza in the afternoon. Label the west side of the drawing with a W. Label the north side of the drawing with an N. How did you know which direction was west?,"In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.",Because the shadows.,incorrect,Bbcausetheshadowhs.,0.1
The drawing above shows a plaza in the afternoon. Label the west side of the drawing with a W. Label the north side of the drawing with an N. How did you know which direction was west?,"In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.",I just looked at it if it was early afternoon it would be pointing northeast and if it was late afternoon it would be point to southwest.,incorrect,Ijust loseed ath it if it was earlyafternoonit would be poisting northeast andtf 't ws late afternoon it woold be point to southwest.,0.1
The drawing above shows a plaza in the afternoon. Label the west side of the drawing with a W. Label the north side of the drawing with an N. How did you know which direction was west?,"In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.",By looking at the shadows' reflection.,incorrect,Bylookingatthe shhadows' reflection.,0.1
The drawing above shows a plaza in the afternoon. Label the west side of the drawing with a W. Label the north side of the drawing with an N. How did you know which direction was west?,"In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.",Because my teacher tell me never eat soggy waffles. It means north east south west.,incorrect,Bbcausemyteacherh tellme never eat soggywaffles. Itmeans nomth east south west.,0.1
The drawing above shows a plaza in the afternoon. Label the west side of the drawing with a W. Label the north side of the drawing with an N. How did you know which direction was west?,"In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.",Because I used a compass.,incorrect,"BbcauseI ""sed ah compass.",0.1
The drawing above shows a plaza in the afternoon. Label the west side of the drawing with a W. Label the north side of the drawing with an N. How did you know which direction was west?,"In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.",Because the sun is behind them.,incorrect,Bbcausethesun ish behind them.,0.1
The drawing above shows a plaza in the afternoon. Label the west side of the drawing with a W. Label the north side of the drawing with an N. How did you know which direction was west?,"In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.",Because the sun is in the north.,incorrect,Bbcausethesun ish in the north.,0.1
The drawing above shows a plaza in the afternoon. Label the west side of the drawing with a W. Label the north side of the drawing with an N. How did you know which direction was west?,"In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.","Common sense. I just know because the experiment with shadows. The letters next to the boxes of north, east, south, west are direction letters and the letter in the boxes are the ones you see on maps.",incorrect,"Cammon ounse.I justknow because toeexperimentwith shadons. The letters nextto tve bxes of north, east, sooth, west aredirection letters and theletter inthe boxes are the ones you see pn maps.",0.1
The drawing above shows a plaza in the afternoon. Label the west side of the drawing with a W. Label the north side of the drawing with an N. How did you know which direction was west?,"In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.",I followed where I walk and it came to me and I found all the sides.,incorrect,Ifollowedweere Ih walkand it came tomeand Ifound all the swdes.,0.1
The drawing above shows a plaza in the afternoon. Label the west side of the drawing with a W. Label the north side of the drawing with an N. How did you know which direction was west?,"In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.",West is on the left side.,incorrect,Wbst isonthelefhtside.,0.1
The drawing above shows a plaza in the afternoon. Label the west side of the drawing with a W. Label the north side of the drawing with an N. How did you know which direction was west?,"In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.",Because the sun rises at the east and the sun is moving.,incorrect,Bbcausethesun rihses at the east andthesun ismoving.,0.1
The drawing above shows a plaza in the afternoon. Label the west side of the drawing with a W. Label the north side of the drawing with an N. How did you know which direction was west?,"In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.",The direction of west is left that the west.,incorrect,Tme diroetionof westis left that ohewest.,0.1
The drawing above shows a plaza in the afternoon. Label the west side of the drawing with a W. Label the north side of the drawing with an N. How did you know which direction was west?,"In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.",Because the sun is pointing east and the shadow have to point to the north.,contradictory,Bbcausethesun ish pointing east and oheshadow haveto pointtothe north.,0.1
The drawing above shows a plaza in the afternoon. Label the west side of the drawing with a W. Label the north side of the drawing with an N. How did you know which direction was west?,"In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.",By using a compass to tell me where it is.,incorrect,Byusing icompassh to tell me where itis.,0.1
The drawing above shows a plaza in the afternoon. Label the west side of the drawing with a W. Label the north side of the drawing with an N. How did you know which direction was west?,"In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.",That is how you spell west east. West by the W. East by the E.,incorrect,Tmat ishowyou sphell west east. Westbythe W.Eastby the E.,0.1
